2,Rien,0.000000,0.347812,0.313984,-0.138398,-0.038742,0.662827,0.064514
2,Rien,11.993164,0.237396,0.154531,0.126599,-0.027740,0.385498,0.020523
2,Rien,20.171875,0.075935,-0.060132,0.353595,0.012543,0.385498,0.020523
2,Rien,30.150879,-0.024846,-0.290434,0.269950,0.012543,0.298752,0.008316
2,Rien,40.252441,-0.182610,-0.323913,0.150621,0.038208,0.302429,0.040085
2,Rien,50.353516,-0.381106,-0.240704,0.132507,0.068756,0.297531,0.103607
2,Rien,60.455078,-0.390057,-0.158387,0.078872,0.091965,0.277985,0.173233
2,Rien,70.495117,-0.289605,0.077337,0.104928,0.101730,0.262100,0.236771
2,Rien,81.817383,-0.180188,0.194082,0.132860,0.113953,0.247452,0.278305
2,Rien,90.637207,-0.125296,0.385736,0.158984,0.123718,0.242569,0.273422
2,Rien,100.707520,-0.169212,0.497324,0.225683,0.137161,0.234009,0.235565
2,Rien,110.778809,-0.323751,0.414049,0.273347,0.150604,0.227890,0.186676
2,Rien,120.849121,-0.452112,0.331919,0.185602,0.146942,0.254776,0.147583
2,Rien,130.950684,-0.556747,0.193169,0.137842,0.150604,0.251099,0.137817
2,Rien,140.990723,-0.600999,0.114593,0.052631,0.154282,0.238892,0.134140
2,Rien,151.214355,-0.625842,0.075979,-0.088606,0.154282,0.253540,0.143921
2,Rien,161.163086,-0.458340,0.095936,-0.170319,0.150604,0.271866,0.158585
2,Rien,171.172852,-0.198479,0.096309,-0.194202,0.126175,0.269424,0.165909
2,Rien,181.273926,-0.039622,0.115855,-0.201101,0.094406,0.251099,0.161026
2,Rien,191.345215,0.079720,0.154155,-0.152084,0.082184,0.215683,0.135376
2,Rien,201.507324,0.141894,0.133748,-0.046449,0.079742,0.176590,0.109711
2,Rien,211.486816,0.128009,0.074977,0.076670,0.080963,0.171707,0.099945
2,Rien,221.679688,0.056506,0.017198,0.159065,0.074860,0.171707,0.104828
2,Rien,231.597656,-0.033126,-0.058952,0.103968,0.065079,0.199799,0.104828
2,Rien,241.699219,-0.161530,-0.133736,0.068431,0.065079,0.232773,0.130478
2,Rien,251.800293,-0.252908,-0.149173,0.032032,0.043106,0.271866,0.173233
2,Rien,261.810059,-0.231762,-0.086983,0.031856,0.012543,0.296310,0.224564
2,Rien,273.803711,-0.067145,-0.044364,-0.048736,-0.009415,0.292648,0.275864
2,Rien,281.982422,0.101484,-0.002998,0.006820,-0.014297,0.295090,0.310074
2,Rien,292.022461,0.317106,0.154161,-0.093982,-0.014297,0.307312,0.321075
2,Rien,302.124023,0.722137,0.385983,-0.154366,-0.009415,0.282867,0.303970
2,Rien,312.194336,0.681349,0.382219,-0.058932,-0.005768,0.264542,0.235565
2,Rien,322.265625,0.533606,0.262063,-0.003644,-0.008209,0.279221,0.142700
2,Rien,332.366699,0.394877,0.162487,0.011183,-0.020416,0.290207,0.102386
2,Rien,343.627441,0.336768,0.083697,-0.052282,-0.013092,0.287750,0.092606
2,Rien,352.477539,-0.006729,-0.186781,-0.015835,0.005219,0.254776,0.101166
2,Rien,362.518066,-0.020214,-0.201470,-0.112697,0.034546,0.221802,0.141479
2,Rien,372.619141,0.153825,-0.118615,-0.127179,0.069977,0.180237,0.214767
2,Rien,382.659668,0.300369,-0.152029,-0.003910,0.079742,0.169250,0.253891
2,Rien,392.761230,0.287353,-0.088089,-0.018539,0.057755,0.209564,0.266098
2,Rien,402.862305,0.254539,0.013349,-0.055274,0.027222,0.229126,0.264862
2,Rien,413.024414,0.203709,0.093678,-0.074222,0.021103,0.242569,0.246536
2,Rien,422.973145,0.194519,0.075940,-0.036146,0.006454,0.240128,0.230652
2,Rien,433.044434,0.109421,0.077664,0.038928,0.000351,0.213242,0.220886
2,Rien,443.114746,0.102941,0.079447,0.113262,0.007660,0.166809,0.234329
2,Rien,453.186035,0.114669,0.004469,0.112019,0.049194,0.150925,0.248978
2,Rien,463.256348,0.105925,-0.030244,0.037488,0.083405,0.150925,0.255096
2,Rien,473.327637,0.077720,0.032271,0.062072,0.079742,0.158264,0.255096
2,Rien,483.367676,0.088730,0.074496,0.105186,0.079742,0.161911,0.252655
2,Rien,493.438477,0.100373,0.173775,0.146732,0.063873,0.164352,0.236771
2,Rien,503.509277,0.074847,0.290353,0.108097,0.035767,0.175354,0.219681
2,Rien,513.610840,0.109749,0.250237,0.105829,0.006454,0.158264,0.192795
2,Rien,523.681152,0.031396,0.171686,0.159626,-0.005768,0.142380,0.162247
2,Rien,535.644043,-0.066321,-0.001865,0.171930,-0.020416,0.152145,0.157349
2,Rien,543.853516,-0.078795,0.000076,0.165101,-0.027740,0.157028,0.157349
2,Rien,553.863281,-0.075265,-0.055386,0.137747,-0.030182,0.149704,0.168350
2,Rien,563.964844,-0.053503,-0.071158,0.110526,-0.032639,0.155823,0.174469
2,Rien,574.035156,-0.110022,-0.105845,0.083046,-0.038742,0.185120,0.183029
2,Rien,584.106445,-0.089479,-0.081931,0.151421,-0.041183,0.224243,0.191559
2,Rien,594.176758,-0.070321,-0.077579,0.159329,-0.055847,0.255997,0.200119
2,Rien,605.407715,-0.035338,0.023515,0.144158,-0.074173,0.302429,0.201355
2,Rien,614.318359,-0.054378,0.025805,0.129291,-0.097382,0.342743,0.208679
2,Rien,624.389648,-0.057101,-0.048743,0.051651,-0.123047,0.422134,0.211121
2,Rien,634.459961,-0.079532,-0.160686,0.067055,-0.156036,0.532104,0.209885
2,Rien,644.531250,-0.082589,-0.135883,0.018817,-0.201218,0.596863,0.211121
2,Rien,654.601563,-0.182403,-0.053601,-0.071275,-0.232986,0.547989,0.220886
2,Rien,664.703613,0.027155,0.085418,0.224844,-0.242783,0.458817,0.236771
2,Rien,674.834961,0.078682,0.125973,0.362627,-0.239105,0.397720,0.234329
2,Rien,684.844727,0.053793,0.146554,0.346955,-0.203690,0.358627,0.217239
2,Rien,694.854492,-0.045662,0.147421,0.201758,-0.140152,0.353729,0.194000
2,Rien,704.986328,-0.026035,0.090353,0.083549,-0.088837,0.367172,0.179352
2,Rien,715.026855,-0.025089,0.072820,0.067879,-0.055847,0.367172,0.179352
2,Rien,725.158203,-0.043194,0.094190,0.092460,-0.055847,0.370834,0.172028
2,Rien,735.168457,0.036733,0.095749,0.175770,-0.031418,0.367172,0.158585
2,Rien,745.178223,0.058565,0.135727,0.259452,-0.022858,0.352509,0.151260
2,Rien,755.310059,0.119695,0.194169,0.227336,-0.006973,0.340302,0.134140
2,Rien,765.380371,0.220185,0.097067,0.120905,0.018661,0.328079,0.118256
2,Rien,775.451660,0.185357,0.097831,0.289553,0.054092,0.309753,0.107269
2,Rien,785.521973,0.114007,0.059820,0.343714,0.090744,0.276764,0.090164
2,Rien,797.454590,0.158829,0.041941,0.361514,0.098068,0.279221,0.087723
2,Rien,805.694336,0.167549,-0.014884,0.339342,0.096848,0.279221,0.096268
2,Rien,815.734863,0.250569,0.045543,0.414530,0.096848,0.280426,0.107269
2,Rien,825.774902,0.234589,0.105229,0.314855,0.094406,0.266983,0.120712
2,Rien,835.845703,0.217135,0.145017,0.331754,0.072418,0.240128,0.142700
2,Rien,845.947266,0.274303,0.088305,0.288747,0.044312,0.194916,0.178116
2,Rien,856.017578,0.385659,0.091000,0.244728,0.014984,0.132599,0.201355
2,Rien,866.943359,0.318855,0.132858,0.219461,-0.006973,0.062973,0.201355
2,Rien,876.128418,0.295449,0.115364,0.097710,-0.033859,-0.011551,0.198883
2,Rien,886.199707,0.328793,0.156395,0.227378,-0.060745,-0.073853,0.198883
2,Rien,896.300781,0.342337,0.158179,0.275797,-0.101059,-0.133713,0.198883
2,Rien,906.341309,0.278991,0.121265,0.301828,-0.134033,-0.182587,0.192795
2,Rien,916.473145,0.314041,0.065518,0.268596,-0.143814,-0.235123,0.178116
2,Rien,926.513672,0.350025,-0.028172,0.275232,-0.142593,-0.271774,0.165909
2,Rien,936.614746,0.367065,-0.101160,0.206296,-0.124268,-0.293762,0.157349
2,Rien,946.655273,0.442494,-0.115222,0.237185,-0.105942,-0.299866,0.151260
2,Rien,956.725586,0.536194,-0.071178,0.173066,-0.087616,-0.299866,0.151260
2,Rien,966.796875,0.590193,-0.162935,0.149688,-0.087616,-0.310867,0.142700
2,Rien,976.836914,0.624765,-0.156873,0.224219,-0.070511,-0.312088,0.136581
2,Rien,986.999023,0.582305,-0.228171,0.202726,-0.052185,-0.297424,0.125595
2,Rien,997.008789,0.541563,-0.202082,0.144250,-0.039978,-0.286423,0.119492
2,Rien,1007.110352,0.540228,-0.234282,0.242356,-0.021652,-0.275436,0.120712
2,Rien,1017.150879,0.558254,-0.188772,0.243766,-0.006973,-0.264450,0.119492
2,Rien,1027.190430,0.576294,-0.105487,0.245879,0.000351,-0.243683,0.114594
2,Rien,1037.261719,0.575055,-0.100800,0.170996,0.006454,-0.221680,0.112152
2,Rien,1047.332520,0.497232,-0.077022,0.136159,0.016220,-0.198471,0.103607
2,Rien,1059.173340,0.458159,-0.053299,0.103406,0.021103,-0.186264,0.099945
2,Rien,1067.504395,0.500777,-0.031009,0.049394,0.021103,-0.166702,0.091385
2,Rien,1077.514648,0.541436,-0.008743,0.131811,0.022339,-0.134933,0.093826
2,Rien,1087.645996,0.504143,0.071064,0.134452,0.010101,-0.105621,0.091385
2,Rien,1097.717285,0.545181,0.149368,0.096936,0.001572,-0.095840,0.082840
2,Rien,1107.787598,0.528510,0.149007,0.136542,0.000351,-0.093399,0.074280
2,Rien,1117.828125,0.493747,0.109839,0.021604,0.012543,-0.084854,0.064514
2,Rien,1128.783691,0.517826,0.090525,-0.032628,0.019882,-0.066528,0.054733
2,Rien,1138.000488,0.524317,0.051657,-0.086388,0.022339,-0.065292,0.040085
2,Rien,1148.040527,0.454841,0.051661,-0.023167,0.023544,-0.056747,0.020523
2,Rien,1158.172363,0.464171,-0.006326,-0.018402,0.034546,-0.051865,0.029083
2,Rien,1168.212891,0.453309,-0.005241,0.026813,0.066315,-0.049408,0.036407
2,Rien,1178.313965,0.423130,-0.119779,0.151086,0.096848,-0.021317,0.032745
2,Rien,1188.384766,0.451605,-0.193893,0.255840,0.127396,0.031204,0.029083
2,Rien,1198.485840,0.422669,-0.189845,0.321775,0.142044,0.031204,0.013199
2,Rien,1208.496094,0.337072,-0.205335,0.425635,0.159164,0.100830,0.013199
2,Rien,1218.536133,0.234090,-0.182150,0.468682,0.159164,0.179031,0.000992
2,Rien,1228.637695,0.094505,-0.198010,0.413347,0.175049,0.246216,0.004639
2,Rien,1238.708008,-0.006105,-0.193768,0.320096,0.194580,0.315857,0.037643
2,Rien,1248.871094,-0.088313,-0.131000,0.189028,0.194580,0.373276,0.053513
2,Rien,1258.849609,-0.131899,-0.049642,0.153951,0.171371,0.408722,0.064514
2,Rien,1268.951172,-0.214711,-0.065755,0.019305,0.128616,0.412369,0.079178
2,Rien,1278.991211,-0.297352,-0.081308,-0.078925,0.074860,0.384277,0.091385
2,Rien,1289.031250,-0.360499,-0.057792,-0.026276,0.007660,0.352509,0.104828
2,Rien,1299.102539,-0.365316,-0.130993,0.059325,-0.041183,0.318298,0.104828
2,Rien,1309.204102,-0.388323,-0.164730,0.083367,-0.054626,0.295090,0.085281
2,Rien,1320.617188,-0.294293,-0.121018,0.067223,-0.047302,0.264542,0.066956
2,Rien,1329.345703,-0.293896,-0.156376,-0.155162,-0.019211,0.241333,0.032745
2,Rien,1339.385742,-0.329174,-0.191962,-0.274717,0.027222,0.234009,-0.006348
2,Rien,1349.487305,-0.283430,-0.150698,-0.309776,0.082184,0.210800,-0.034439
2,Rien,1359.557617,-0.235526,-0.168762,-0.358414,0.117615,0.185120,-0.066208
2,Rien,1369.659180,-0.204591,-0.090951,-0.248101,0.145721,0.160706,-0.097961
2,Rien,1379.699219,-0.056325,-0.149978,-0.078669,0.162811,0.119156,-0.110184
2,Rien,1390.869141,0.071800,-0.131275,0.090777,0.153046,0.084946,-0.106522
2,Rien,1399.840820,0.118288,-0.015784,0.235066,0.135941,0.053192,-0.106522
2,Rien,1409.881836,0.146070,0.078115,0.358038,0.121277,0.039749,-0.111404
2,Rien,1420.012695,0.231859,0.170261,0.400954,0.110291,0.033646,-0.116287
2,Rien,1430.053711,0.162421,0.202886,0.211112,0.107849,0.029968,-0.123611
2,Rien,1440.155273,0.113485,0.234991,0.025345,0.118835,0.003113,-0.115067
2,Rien,1450.195313,0.084198,0.208897,-0.078431,0.137161,0.003113,-0.115067
2,Rien,1460.296875,0.035228,0.183543,-0.178905,0.137161,-0.039642,-0.094299
2,Rien,1470.336914,-0.014916,0.159274,-0.140981,0.156723,-0.059189,-0.073532
2,Rien,1480.376953,-0.046570,0.174515,-0.082635,0.167709,-0.059189,-0.060089
2,Rien,1490.478516,-0.098434,0.189958,-0.044823,0.151825,-0.049408,-0.042984
2,Rien,1500.548828,-0.093473,0.224886,-0.029651,0.120056,-0.033539,-0.022217
2,Rien,1512.603516,-0.090135,0.240362,0.060803,0.083405,-0.021317,-0.006348
2,Rien,1520.690430,-0.069234,0.197910,0.122333,0.028427,-0.005432,0.004639
2,Rien,1530.761719,-0.068423,0.156140,0.178415,-0.021652,0.010437,0.002197
2,Rien,1540.832031,-0.144472,0.095564,0.210282,-0.054626,-0.010315,-0.001450
2,Rien,1550.903320,-0.140915,0.054873,0.219944,-0.079056,-0.021317,-0.020996
2,Rien,1560.943359,-0.212876,0.014367,0.189303,-0.090057,-0.020111,-0.035645
2,Rien,1571.044922,-0.244153,0.012823,0.100357,-0.098602,-0.026199,-0.039322
2,Rien,1582.427734,-0.292967,0.030220,0.050087,-0.096161,-0.023758,-0.049088
2,Rien,1591.186523,-0.283784,0.066908,0.042154,-0.085175,-0.029877,-0.050323
2,Rien,1601.226563,-0.273899,0.044909,0.035155,-0.068069,-0.059189,-0.052765
2,Rien,1611.328125,-0.263962,0.042594,0.011662,-0.043625,-0.079956,-0.052765
2,Rien,1621.398438,-0.215217,0.021013,-0.027919,-0.021652,-0.099503,-0.060089
2,Rien,1631.500000,-0.205000,0.018909,-0.025932,-0.008209,-0.125168,-0.068649
2,Rien,1641.540039,-0.194331,0.016715,0.073806,-0.005768,-0.144714,-0.072311
2,Rien,1652.221680,-0.163803,0.014385,0.056994,-0.002090,-0.149597,-0.073532
2,Rien,1661.681641,-0.115082,-0.026290,0.079804,0.013779,-0.170380,-0.078415
2,Rien,1671.722656,-0.066327,0.029990,0.065909,0.030869,-0.177704,-0.080856
2,Rien,1681.823242,-0.037265,0.046731,0.150368,0.044312,-0.183792,-0.084518
2,Rien,1691.924805,-0.008497,0.063190,0.158090,0.066315,-0.183792,-0.084518
2,Rien,1701.996094,0.000384,0.040898,0.147454,0.066315,-0.185028,-0.082077
2,Rien,1712.036133,0.028477,0.076836,0.137459,0.074860,-0.191147,-0.085739
2,Rien,1722.350586,0.056352,0.092880,0.128247,0.072418,-0.186264,-0.082077
2,Rien,1732.177734,0.083219,0.108763,0.117999,0.065079,-0.180145,-0.083298
2,Rien,1742.217773,0.051860,0.105071,0.126337,0.052872,-0.175262,-0.079636
2,Rien,1752.319336,0.020819,0.140037,0.191113,0.040649,-0.170380,-0.078415
2,Rien,1762.389648,0.067585,0.097190,0.214714,0.027222,-0.158142,-0.083298
2,Rien,1774.444336,0.038161,0.073908,0.218429,0.023544,-0.126389,-0.080856
2,Rien,1782.531250,0.044515,0.051719,0.179756,0.011337,-0.086075,-0.088181
2,Rien,1792.572266,0.033287,-0.009171,0.121094,0.004013,-0.029877,-0.086975
2,Rien,1802.673828,0.021781,-0.030437,0.137783,-0.011856,0.045853,-0.082077
2,Rien,1812.713867,0.028816,-0.012657,0.093169,-0.027740,0.098389,-0.073532
2,Rien,1822.784180,0.034949,0.024238,0.008113,-0.042419,0.135040,-0.068649
2,Rien,1832.885742,0.040874,0.060493,0.076923,-0.061951,0.108170,-0.071091
2,Rien,1844.208008,0.028354,0.095881,0.104827,-0.064392,0.062973,-0.068649
