1,Sauter,0.000000,-0.160111,-4.847272,-0.471188,-1.578476,-0.669495,0.194122
1,Sauter,10.040039,-0.231477,-4.856426,-0.482826,-1.588242,-0.768463,0.164810
1,Sauter,20.142578,-0.227635,-4.921415,-0.240156,-1.734848,-0.733032,0.075623
1,Sauter,30.212891,-0.395921,-5.138673,-0.043014,-1.998749,-0.530228,-0.015991
1,Sauter,40.314453,-0.494321,-5.073343,0.486083,-2.316391,-0.272446,0.069519
1,Sauter,50.384766,-0.077596,-4.643949,1.593259,-2.608383,-0.224792,0.350510
1,Sauter,60.394531,0.422895,-4.356933,2.671324,-2.809967,-0.554657,0.633957
1,Sauter,70.496094,0.322502,-3.798845,4.136053,-2.957809,-0.897964,0.762238
1,Sauter,80.567383,0.209572,-2.874610,4.824990,-3.086075,-0.904068,0.714600
1,Sauter,90.667969,0.554027,-1.898627,5.367947,-2.961456,-0.724472,0.602188
1,Sauter,100.708008,0.731689,-1.836891,5.171687,-2.520416,-0.558319,0.572861
1,Sauter,110.810547,0.647692,-2.249071,4.884929,-2.087921,-0.436157,0.721924
1,Sauter,120.879883,0.526302,-1.265418,5.539848,-2.116028,-0.183258,0.894180
1,Sauter,130.890625,0.538211,0.514288,5.977546,-2.168549,-0.019547,1.071335
1,Sauter,140.991211,1.230494,1.849813,7.035189,-1.753174,-0.180817,1.078659
1,Sauter,151.062500,1.660342,2.943442,8.832305,-1.318237,-0.438599,0.855087
1,Sauter,161.133789,1.598319,3.485294,10.215178,-0.961502,-0.691498,0.552094
1,Sauter,171.234375,1.426255,3.748036,11.495163,-0.348190,-0.720825,0.274780
1,Sauter,182.251953,1.771992,3.767829,12.713161,0.333511,-0.487457,0.103729
1,Sauter,191.376953,2.817683,3.448773,13.570959,0.891830,-0.196701,0.008438
1,Sauter,201.416992,3.764700,3.640563,14.316442,1.364655,0.113602,-0.006226
1,Sauter,211.517578,3.850631,4.994637,14.999568,1.652969,0.113602,-0.006226
1,Sauter,221.588867,3.300100,6.833257,16.179701,1.652969,0.250427,0.087845
1,Sauter,231.659180,2.887663,8.700571,17.584452,1.822800,0.233337,0.216125
1,Sauter,241.700195,3.076432,9.916861,18.425802,2.036591,0.228455,0.173355
1,Sauter,252.076172,3.612049,9.847480,18.995659,2.345688,0.346954,-0.047760
1,Sauter,261.872070,4.688230,9.829363,20.419695,2.761078,0.525330,-0.270096
1,Sauter,271.942383,5.436138,9.671465,21.427916,3.194809,0.918732,-0.455811
1,Sauter,282.013672,5.567848,9.455034,19.986687,3.597961,1.596771,-0.519348
1,Sauter,292.053711,5.224844,10.457406,17.644518,3.927826,2.179550,-0.377625
1,Sauter,302.155273,3.417015,11.352472,14.794489,3.936386,2.434891,0.007202
1,Sauter,312.195313,0.543092,11.316179,11.909940,3.723801,2.422653,0.739014
1,Sauter,322.235352,-0.423672,11.617635,8.089922,3.518555,2.291946,1.209396
1,Sauter,332.367188,-0.362214,11.945365,4.229155,3.170364,1.745819,0.958939
1,Sauter,342.438477,-0.819549,10.338289,-0.718795,2.809952,0.637726,0.262543
1,Sauter,352.508789,-1.864008,6.478888,-3.482976,2.553391,-0.366516,-0.422806
1,Sauter,362.580078,-3.432485,1.519941,-3.670285,2.311478,-0.455688,-0.841873
1,Sauter,372.680664,-3.876233,-4.106450,-5.026436,2.101349,-0.013428,-1.049561
1,Sauter,382.691406,-2.697528,-8.947992,-6.836757,1.704300,0.125824,-1.177856
1,Sauter,392.761719,-1.693424,-11.498643,-7.873810,0.935837,-0.018326,-1.122864
1,Sauter,402.833008,-0.648791,-11.583181,-8.538431,0.189346,-0.252884,-0.823547
1,Sauter,412.934570,-0.273399,-11.142561,-9.298061,-0.356750,-0.668289,-0.356842
1,Sauter,423.003906,-0.296279,-10.258252,-8.868433,-0.849106,-0.806335,0.078064
