1,troisSix,0.000000,-0.762600,3.177300,2.735600
1,troisSix,10.009766,1.173200,3.119100,3.236000
1,troisSix,20.021484,2.064100,2.085100,3.436800
1,troisSix,30.001953,2.343100,0.694400,3.305100
1,troisSix,40.013672,1.620900,-0.750300,3.249100
1,troisSix,50.023438,0.913500,-1.828900,3.299000
1,troisSix,60.003906,0.237500,-2.089500,3.640500
1,troisSix,70.031250,-0.146700,-1.858700,4.603700
1,troisSix,80.025391,-0.073000,-0.823200,5.987900
1,troisSix,90.005859,0.171900,0.700500,7.226900
1,troisSix,100.015625,0.399600,2.299200,8.263700
1,troisSix,109.996094,0.750600,3.428300,8.171300
1,troisSix,120.005859,1.348900,3.683400,6.676800
1,troisSix,130.019531,2.323100,3.152500,4.845900
1,troisSix,139.998047,3.432100,2.748300,4.701600
1,troisSix,150.009766,5.082700,2.657400,5.619400
1,troisSix,160.021484,7.916400,2.731500,7.046400
1,troisSix,170.000000,10.033800,3.302800,8.414500
1,troisSix,180.011719,9.832600,3.877500,9.498000
1,troisSix,190.039063,7.799400,4.290400,9.238999
1,troisSix,200.003906,3.519900,4.169400,5.302000
1,troisSix,210.013672,-1.744100,3.371300,-0.563000
1,troisSix,220.023438,-5.994300,3.965700,-4.404600
1,troisSix,230.003906,-6.010900,8.381700,-11.163899
1,troisSix,240.017578,0.220500,11.956400,-8.077200
1,troisSix,250.025391,-1.307800,17.998800,-4.297700
1,troisSix,260.005859,-3.733400,24.373899,-0.303800
1,troisSix,270.017578,-6.604300,28.640600,-0.008300
1,troisSix,279.998047,-5.697700,27.177999,-1.804100
1,troisSix,290.007813,-2.064600,23.161200,-4.305000
1,troisSix,300.019531,1.272100,18.419500,-7.157700
1,troisSix,310.015625,4.646100,13.865399,-9.666100
1,troisSix,320.009766,5.884700,10.925799,-8.867499
1,troisSix,330.019531,5.185400,10.168400,-7.278000
1,troisSix,340.001953,2.812200,10.505899,-7.499500
1,troisSix,350.013672,0.211600,11.026299,-8.464700
1,troisSix,360.023438,-1.804900,10.988999,-8.644500
1,troisSix,370.003906,-3.168300,10.547299,-7.196600
1,troisSix,380.013672,-2.814400,9.644700,-5.265900
1,troisSix,390.027344,-1.013300,8.613000,-3.668900
1,troisSix,400.003906,0.984000,7.899400,-2.537500
1,troisSix,410.017578,2.429100,7.090400,-2.207900
1,troisSix,419.994141,3.203700,6.305000,-2.126800
1,troisSix,430.023438,3.541600,5.728000,-2.060800
1,troisSix,440.019531,3.570700,5.184000,-1.717200
1,troisSix,449.998047,3.145900,4.521800,-1.498100
